INFO 2023-09-02 21:49:27,491 Watching for file changes with StatReloader
INFO 2023-09-02 22:01:34,492 "GET /student/2/ HTTP/1.1" 200 11254
INFO 2023-09-02 22:01:44,543 "GET /student/list HTTP/1.1" 200 10505
INFO 2023-09-02 22:02:04,475 "GET / HTTP/1.1" 200 9290
INFO 2023-09-02 22:02:05,733 "GET / HTTP/1.1" 200 9290
INFO 2023-09-02 22:02:08,401 "GET / HTTP/1.1" 200 9290
INFO 2023-09-02 22:02:09,183 "GET /staff/list/ HTTP/1.1" 200 9889
INFO 2023-09-02 22:02:15,183 "GET /finance/list/ HTTP/1.1" 200 9925
INFO 2023-09-02 22:02:17,649 "GET /finance/create/ HTTP/1.1" 200 13552
INFO 2023-09-02 22:03:01,773 "POST /finance/create/ HTTP/1.1" 302 0
INFO 2023-09-02 22:03:01,865 "GET /finance/list HTTP/1.1" 301 0
INFO 2023-09-02 22:03:01,965 "GET /finance/list/ HTTP/1.1" 200 10343
INFO 2023-09-02 22:03:08,432 "GET /finance/2/detail/ HTTP/1.1" 200 11072
INFO 2023-09-02 22:03:19,912 "GET /finance/2/update/ HTTP/1.1" 200 14900
INFO 2023-09-02 22:03:22,797 "POST /finance/2/update/ HTTP/1.1" 302 0
INFO 2023-09-02 22:03:22,907 "GET /finance/2/detail/ HTTP/1.1" 200 11072
INFO 2023-09-02 22:03:41,305 "GET /result/create/ HTTP/1.1" 200 10729
INFO 2023-09-02 22:03:48,974 "POST /result/create/ HTTP/1.1" 200 10785
INFO 2023-09-02 22:03:54,129 "POST /result/create/ HTTP/1.1" 302 0
INFO 2023-09-02 22:03:54,221 "GET /result/edit-results/ HTTP/1.1" 200 10781
INFO 2023-09-02 22:04:00,575 "POST /result/edit-results/ HTTP/1.1" 302 0
INFO 2023-09-02 22:04:00,689 "GET /result/edit-results/ HTTP/1.1" 200 10924
INFO 2023-09-02 22:04:06,446 "POST /result/edit-results/ HTTP/1.1" 302 0
INFO 2023-09-02 22:04:06,557 "GET /result/edit-results/ HTTP/1.1" 200 10924
INFO 2023-09-02 22:04:09,346 "GET /result/view/all HTTP/1.1" 200 9847
INFO 2023-09-02 22:04:11,489 "GET /result/edit-results/ HTTP/1.1" 200 10781
INFO 2023-09-02 22:04:18,939 "GET /student/list HTTP/1.1" 200 10505
INFO 2023-09-02 22:04:21,831 "GET /finance/list/ HTTP/1.1" 200 10343
INFO 2023-09-02 22:04:24,256 "GET /finance/create/ HTTP/1.1" 200 13552
INFO 2023-09-02 22:04:49,845 "POST /finance/create/ HTTP/1.1" 302 0
INFO 2023-09-02 22:04:49,945 "GET /finance/list HTTP/1.1" 301 0
INFO 2023-09-02 22:04:50,071 "GET /finance/list/ HTTP/1.1" 200 10770
INFO 2023-09-02 22:04:57,404 "GET / HTTP/1.1" 200 9290
INFO 2023-09-02 22:05:02,362 "GET /current-session/ HTTP/1.1" 200 10519
ERROR 2023-09-02 22:05:07,892 Internal Server Error: /current-session/
Traceback (most recent call last):
  File "C:\Users\Ahmad\sms\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Ahmad\sms\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "C:\Users\Ahmad\sms\lib\site-packages\django\views\generic\base.py", line 103, in view
    return self.dispatch(request, *args, **kwargs)
  File "C:\Users\Ahmad\sms\lib\site-packages\django\contrib\auth\mixins.py", line 73, in dispatch
    return super().dispatch(request, *args, **kwargs)
  File "C:\Users\Ahmad\sms\lib\site-packages\django\views\generic\base.py", line 142, in dispatch
    return handler(request, *args, **kwargs)
  File "C:\Users\Ahmad\Desktop\Django\Django-School-Management-System-master\sms\apps\corecode\views.py", line 271, in post
    return render(request, self.template_name, {"form": form})
  File "C:\Users\Ahmad\sms\lib\site-packages\django\shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
